池子ID,池子名称,池子总权重,金球总权重,金球总占比%,此池单次闪率%,含保底期望噩梦次数,精灵名,是否异色,权重,在总池中占比%,在金球中占比%
evo_188,号儿鱼链（evo=188，属性=水）,359815,3260,0.906,0.906,55.8,奇丽草,是,56,0.0156,1.72
evo_188,号儿鱼链（evo=188，属性=水）,359815,3260,0.906,0.906,55.8,呼呼猪,是,56,0.0156,1.72
evo_188,号儿鱼链（evo=188，属性=水）,359815,3260,0.906,0.906,55.8,拉特,是,56,0.0156,1.72
evo_188,号儿鱼链（evo=188，属性=水）,359815,3260,0.906,0.906,55.8,治愈兔,是,56,0.0156,1.72
evo_188,号儿鱼链（evo=188，属性=水）,359815,3260,0.906,0.906,55.8,格兰种子,是,56,0.0156,1.72
evo_188,号儿鱼链（evo=188，属性=水）,359815,3260,0.906,0.906,55.8,粉星仔,是,56,0.0156,1.72
evo_188,号儿鱼链（evo=188，属性=水）,359815,3260,0.906,0.906,55.8,月牙雪熊,是,56,0.0156,1.72
evo_188,号儿鱼链（evo=188，属性=水）,359815,3260,0.906,0.906,55.8,粉粉星,是,56,0.0156,1.72
evo_188,号儿鱼链（evo=188，属性=水）,359815,3260,0.906,0.906,55.8,嗜光嗡嗡,是,56,0.0156,1.72
evo_188,号儿鱼链（evo=188，属性=水）,359815,3260,0.906,0.906,55.8,柴渣虫,是,56,0.0156,1.72
evo_188,号儿鱼链（evo=188，属性=水）,359815,3260,0.906,0.906,55.8,空空颅,是,56,0.0156,1.72
evo_188,号儿鱼链（evo=188，属性=水）,359815,3260,0.906,0.906,55.8,贝瑟,是,56,0.0156,1.72
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,斑斑,否,261688,72.7287,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,果冻,否,32711,9.0911,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,星尘虫,否,32711,9.0911,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,粉星仔,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,月牙雪熊,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,粉粉星,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,双灯鱼,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,嗜光嗡嗡,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,柴渣虫,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,空空颅,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,贝瑟,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,大耳帽兜,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,机械方方,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,恶魔狼,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,奇丽草,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,呼呼猪,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,拉特,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,治愈兔,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,格兰种子,否,1840,0.5114,
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,大耳帽兜,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,机械方方,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,恶魔狼,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,奇丽草,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,呼呼猪,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,拉特,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,治愈兔,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,格兰种子,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,粉星仔,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,月牙雪熊,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,粉粉星,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,双灯鱼,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,嗜光嗡嗡,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,柴渣虫,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,空空颅,是,204,0.0567,6.25
evo_189,斑斑链（evo=189，属性=无）,359814,3264,0.9071,0.9071,55.8,贝瑟,是,204,0.0567,6.25
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,圣剑侍从,否,261688,72.7246,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,果冻,否,32711,9.0906,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,星尘虫,否,32711,9.0906,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,贝瑟,否,10740,2.9847,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,机械方方,否,10740,2.9847,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,机械方方,是,1212,0.3368,36.97
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,贝瑟,是,1212,0.3368,36.97
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,粉星仔,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,月牙雪熊,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,粉粉星,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,双灯鱼,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,嗜光嗡嗡,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,柴渣虫,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,空空颅,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,大耳帽兜,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,恶魔狼,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,奇丽草,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,呼呼猪,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,拉特,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,治愈兔,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,格兰种子,否,569,0.1581,
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,大耳帽兜,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,恶魔狼,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,奇丽草,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,呼呼猪,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,拉特,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,治愈兔,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,格兰种子,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,粉星仔,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,月牙雪熊,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,粉粉星,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,双灯鱼,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,嗜光嗡嗡,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,柴渣虫,是,61,0.017,1.86
evo_191,圣剑侍从链（evo=191，属性=机械）,359834,3278,0.911,0.911,55.7,空空颅,是,61,0.017,1.86
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,小黑猫,否,261688,72.7287,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,果冻,否,32711,9.0911,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,星尘虫,否,32711,9.0911,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,粉星仔,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,月牙雪熊,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,粉粉星,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,双灯鱼,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,嗜光嗡嗡,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,柴渣虫,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,空空颅,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,贝瑟,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,大耳帽兜,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,机械方方,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,恶魔狼,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,奇丽草,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,呼呼猪,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,拉特,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,治愈兔,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,格兰种子,否,1840,0.5114,
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,大耳帽兜,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,机械方方,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,恶魔狼,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,奇丽草,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,呼呼猪,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,拉特,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,治愈兔,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,格兰种子,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,粉星仔,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,月牙雪熊,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,粉粉星,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,双灯鱼,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,嗜光嗡嗡,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,柴渣虫,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,空空颅,是,204,0.0567,6.25
evo_193,小黑猫链（evo=193，属性=无）,359814,3264,0.9071,0.9071,55.8,贝瑟,是,204,0.0567,6.25
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,松仔,否,261688,72.7263,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,果冻,否,32711,9.0908,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,星尘虫,否,32711,9.0908,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,柴渣虫,否,7180,1.9954,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,奇丽草,否,7180,1.9954,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,格兰种子,否,7180,1.9954,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,奇丽草,是,809,0.2248,24.72
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,格兰种子,是,809,0.2248,24.72
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,柴渣虫,是,809,0.2248,24.72
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,粉星仔,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,月牙雪熊,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,粉粉星,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,双灯鱼,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,嗜光嗡嗡,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,空空颅,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,贝瑟,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,大耳帽兜,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,机械方方,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,恶魔狼,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,呼呼猪,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,拉特,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,治愈兔,否,608,0.169,
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,大耳帽兜,是,65,0.0181,1.99
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,机械方方,是,65,0.0181,1.99
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,恶魔狼,是,65,0.0181,1.99
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,呼呼猪,是,65,0.0181,1.99
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,拉特,是,65,0.0181,1.99
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,治愈兔,是,65,0.0181,1.99
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,粉星仔,是,65,0.0181,1.99
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,月牙雪熊,是,65,0.0181,1.99
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,粉粉星,是,65,0.0181,1.99
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,双灯鱼,是,65,0.0181,1.99
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,嗜光嗡嗡,是,65,0.0181,1.99
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,空空颅,是,65,0.0181,1.99
evo_194,松仔链（evo=194，属性=草）,359826,3272,0.9093,0.9093,55.7,贝瑟,是,65,0.0181,1.99
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,水滴蛇,否,261688,72.7285,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,果冻,否,32711,9.0911,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,星尘虫,否,32711,9.0911,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,双灯鱼,否,21420,5.9531,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,双灯鱼,是,2420,0.6726,74.23
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,粉星仔,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,月牙雪熊,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,粉粉星,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,嗜光嗡嗡,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,柴渣虫,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,空空颅,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,贝瑟,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,大耳帽兜,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,机械方方,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,恶魔狼,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,奇丽草,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,呼呼猪,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,拉特,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,治愈兔,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,格兰种子,否,535,0.1487,
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,大耳帽兜,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,机械方方,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,恶魔狼,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,奇丽草,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,呼呼猪,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,拉特,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,治愈兔,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,格兰种子,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,粉星仔,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,月牙雪熊,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,粉粉星,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,嗜光嗡嗡,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,柴渣虫,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,空空颅,是,56,0.0156,1.72
evo_195,水滴蛇链（evo=195，属性=水）,359815,3260,0.906,0.906,55.8,贝瑟,是,56,0.0156,1.72
evo_196,小勇狮链（evo=196，属性=火）,359826,3272,0.9093,0.9093,55.7,小勇狮,否,261688,72.7263,
evo_196,小勇狮链（evo=196，属性=火）,359826,3272,0.9093,0.9093,55.7,果冻,否,32711,9.0908,
evo_196,小勇狮链（evo=196，属性=火）,359826,3272,0.9093,0.9093,55.7,星尘虫,否,32711,9.0908,
evo_196,小勇狮链（evo=196，属性=火）,359826,3272,0.9093,0.9093,55.7,柴渣虫,否,7180,1.9954,
evo_196,小勇狮链（evo=196，属性=火）,359826,3272,0.9093,0.9093,55.7,贝瑟,否,7180,1.9954,
evo_196,小勇狮链（evo=196，属性=火）,359826,3272,0.9093,0.9093,55.7,治愈兔,否,7180,1.9954,
evo_196,小勇狮链（evo=196，属性=火）,359826,3272,0.9093,0.9093,55.7,治愈兔,是,809,0.2248,24.72
evo_196,小勇狮链（evo=196，属性=火）,359826,3272,0.9093,0.9093,55.7,柴渣虫,是,809,0.2248,24.72
evo_196,小勇狮链（evo=196，属性=火）,359826,3272,0.9093,0.9093,55.7,贝瑟,是,809,0.2248,24.72
evo_196,小勇狮链（evo=196，属性=火）,359826,3272,0.9093,0.9093,55.7,粉星仔,否,608,0.169,
evo_196,小勇狮链（evo=196，属性=火）,359826,3272,0.9093,0.9093,55.7,月牙雪熊,否,608,0.169,
